id,order_id,menu_item_id,qty,line_total_cents
1349,681,4,1,485
1350,682,4,1,485
1351,682,31,1,0
1352,682,2,1,465
1353,683,23,1,650
1354,684,21,1,625
1355,684,34,1,0
1356,685,14,1,580
1357,685,12,2,1250
1358,686,21,2,1250
1359,686,9,2,1200
1360,686,4,1,485
1361,687,28,1,0
1362,688,29,1,0
1363,689,5,1,485
1364,689,30,2,0
1365,689,27,1,695
1366,690,32,1,0
1367,690,33,2,0
1368,691,11,1,650
1369,691,30,1,0
1370,692,23,1,650
1371,692,30,1,0
1372,693,32,2,0
1373,694,32,1,0
1374,694,8,2,1200
1375,694,8,1,600
1376,695,33,1,0
1377,696,13,1,580
1378,697,29,1,0
1379,697,23,1,650
1380,697,16,2,1250
1381,698,9,1,600
1382,698,1,1,465
1383,698,5,1,485
1384,699,15,1,580
1385,699,5,1,485
1386,700,23,1,650
1387,700,16,1,625
1388,700,34,2,0
1389,701,33,1,0
1390,702,33,1,0
1391,703,24,1,650
1392,703,4,1,485
1393,704,16,1,625
1394,705,32,2,0
1395,705,24,1,650
1396,705,25,2,1250
1397,706,17,2,1250
1398,706,25,1,625
1399,707,11,1,650
1400,708,19,1,580
1401,708,1,1,465
1402,709,18,1,520
1403,710,33,1,0
1404,711,29,1,0
1405,711,2,1,465
1406,711,28,2,0
1407,712,14,1,580
1408,712,2,1,465
1409,713,32,2,0
1410,714,15,1,580
1411,714,30,1,0
1412,714,19,1,580
1413,715,34,1,0
1414,715,10,1,650
1415,716,34,1,0
1416,716,1,1,465
1417,717,26,1,650
1418,717,32,1,0
1419,718,9,2,1200
1420,718,2,1,465
1421,718,31,2,0
1422,719,1,1,465
1423,719,24,1,650
1424,719,25,1,625
1425,720,11,1,650
1426,720,24,1,650
1427,720,8,1,600
1428,721,28,1,0
1429,721,3,2,930
1430,722,23,1,650
1431,723,2,1,465
1432,723,6,1,485
1433,724,1,1,465
1434,724,4,1,485
1435,724,29,1,0
1436,725,32,1,0
1437,726,4,2,970
1438,726,6,1,485
1439,727,8,1,600
1440,727,24,1,650
1441,728,25,1,625
1442,728,22,1,650
1443,729,13,1,580
1444,729,30,1,0
1445,729,18,1,520
1446,730,4,1,485
1447,730,5,2,970
1448,731,32,1,0
1449,732,18,1,520
1450,732,23,1,650
1451,733,21,1,625
1452,733,1,1,465
1453,734,13,1,580
1454,735,32,1,0
1455,736,20,1,625
1456,736,19,1,580
1457,737,2,1,465
1458,737,20,2,1250
1459,738,27,1,695
1460,738,5,1,485
1461,738,7,1,600
1462,739,25,1,625
1463,739,3,1,465
1464,739,22,2,1300
1465,740,3,1,465
1466,741,8,1,600
1467,741,4,1,485
1468,742,19,1,580
1469,743,26,1,650
1470,743,12,1,625
1471,744,4,1,485
1472,744,9,1,600
1473,744,31,1,0
1474,745,3,2,930
1475,746,7,1,600
1476,747,4,1,485
1477,747,32,1,0
1478,747,12,2,1250
1479,748,34,1,0
1480,749,4,2,970
1481,750,23,1,650
1482,750,23,1,650
1483,750,16,1,625
1484,751,28,1,0
1485,752,20,1,625
1486,753,9,1,600
1487,753,20,2,1250
1488,753,10,1,650
1489,754,18,1,520
1490,755,5,1,485
1491,755,23,2,1300
1492,756,6,1,485
1493,757,23,1,650
1494,757,3,1,465
1495,758,33,1,0
1496,759,19,1,580
1497,759,13,1,580
1498,759,34,1,0
1499,760,15,1,580
1500,760,32,1,0
1501,760,20,1,625
1502,761,26,1,650
1503,761,21,1,625
1504,762,17,1,625
1505,763,6,2,970
1506,763,2,2,930
1507,763,28,2,0
1508,764,4,1,485
1509,764,15,1,580
1510,764,10,1,650
1511,765,9,2,1200
1512,766,21,1,625
1513,766,32,1,0
1514,767,13,1,580
1515,768,23,1,650
1516,768,11,1,650
1517,768,4,1,485
1518,769,1,1,465
1519,769,27,2,1390
1520,769,34,1,0
1521,770,24,2,1300
1522,770,22,1,650
1523,770,13,1,580
1524,771,13,1,580
1525,772,25,1,625
1526,772,31,1,0
1527,772,17,1,625
1528,773,6,1,485
1529,773,2,1,465
1530,773,31,1,0
1531,774,13,1,580
1532,774,30,1,0
1533,774,29,1,0
1534,775,17,1,625
1535,775,29,2,0
1536,775,32,1,0
1537,776,25,1,625
1538,776,32,1,0
1539,777,13,2,1160
1540,777,20,1,625
1541,777,20,1,625
1542,778,16,1,625
1543,778,11,1,650
1544,779,22,2,1300
1545,779,28,2,0
1546,779,10,1,650
1547,780,1,2,930
1548,781,9,1,600
1549,781,25,2,1250
1550,782,30,1,0
1551,783,17,1,625
1552,783,31,1,0
1553,783,31,1,0
1554,784,8,1,600
1555,784,9,1,600
1556,784,22,1,650
1557,785,33,1,0
1558,785,23,1,650
1559,786,9,1,600
1560,786,6,1,485
1561,787,12,1,625
1562,787,16,1,625
1563,788,11,1,650
1564,788,29,1,0
1565,789,2,1,465
1566,789,14,1,580
1567,790,3,1,465
1568,790,19,2,1160
1569,791,10,1,650
1570,792,32,1,0
1571,792,21,1,625
1572,793,26,1,650
1573,793,16,1,625
1574,794,23,2,1300
1575,794,16,1,625
1576,795,24,1,650
1577,795,16,1,625
1578,795,31,2,0
1579,796,23,1,650
1580,796,21,1,625
1581,797,9,2,1200
1582,797,3,1,465
1583,797,32,1,0
1584,798,30,1,0
1585,798,28,1,0
1586,798,26,1,650
1587,799,4,1,485
1588,799,23,1,650
1589,799,34,2,0
1590,800,13,1,580
1591,801,31,1,0
1592,802,18,1,520
1593,802,3,1,465
1594,802,2,1,465
1595,803,32,1,0
1596,803,33,1,0
1597,803,26,1,650
1598,804,21,1,625
1599,804,9,2,1200
1600,804,16,1,625
1601,805,15,1,580
1602,805,31,1,0
1603,805,13,1,580
1604,806,30,2,0
1605,806,30,1,0
1606,806,30,1,0
1607,807,21,1,625
1608,807,18,1,520
1609,807,31,1,0
1610,808,8,1,600
1611,809,6,1,485
1612,809,33,1,0
1613,810,4,1,485
1614,810,29,1,0
1615,811,31,1,0
1616,812,17,1,625
1617,812,26,1,650
1618,812,1,1,465
1619,813,8,1,600
1620,813,30,1,0
1621,814,29,1,0
1622,815,28,1,0
1623,815,22,2,1300
1624,815,21,1,625
1625,816,24,1,650
1626,817,17,2,1250
1627,817,18,1,520
1628,818,29,1,0
1629,818,13,2,1160
1630,819,4,1,485
1631,819,10,1,650
1632,819,5,1,485
1633,820,30,1,0
1634,820,17,1,625
1635,821,9,1,600
1636,822,7,1,600
1637,823,6,1,485
1638,824,27,2,1390
1639,825,24,1,650
1640,825,8,1,600
1641,826,10,1,650
1642,826,16,2,1250
1643,827,17,1,625
1644,827,6,1,485
1645,827,5,1,485
1646,828,19,1,580
1647,828,8,2,1200
1648,829,15,1,580
1649,830,2,1,465
1650,831,34,1,0
1651,832,21,1,625
1652,832,22,1,650
1653,832,28,1,0
1654,833,11,1,650
1655,833,30,2,0
1656,834,5,1,485
1657,834,17,1,625
1658,835,10,1,650
1659,835,28,2,0
1660,836,24,1,650
1661,837,14,1,580
1662,837,25,1,625
1663,838,12,1,625
1664,838,2,1,465
1665,838,32,1,0
1666,839,18,1,520
1667,840,12,2,1250
1668,840,3,2,930
1669,841,4,1,485
1670,841,25,2,1250
1671,842,1,1,465
1672,842,4,1,485
1673,843,25,1,625
1674,843,6,1,485
1675,844,30,1,0
1676,844,21,1,625
1677,845,30,1,0
1678,845,17,1,625
1679,845,30,1,0
1680,846,29,1,0
1681,847,21,1,625
1682,848,28,1,0
1683,848,32,1,0
1684,848,34,1,0
1685,849,2,1,465
1686,849,32,1,0
1687,849,13,1,580
1688,850,3,1,465
1689,851,26,1,650
1690,851,24,1,650
1691,851,6,1,485
1692,852,12,1,625
1693,853,30,1,0
1694,853,22,1,650
1695,853,26,1,650
1696,854,8,2,1200
1697,855,19,2,1160
1698,855,1,1,465
1699,856,11,1,650
1700,856,30,2,0
1701,857,18,1,520
1702,858,22,1,650
1703,858,2,1,465
1704,859,3,1,465
1705,859,3,1,465
1706,859,32,1,0
1707,860,11,1,650
1708,860,5,1,485
1709,861,14,1,580
1710,861,20,1,625
1711,862,27,1,695
1712,862,21,1,625
1713,862,8,1,600
1714,863,21,1,625
1715,864,16,1,625
1716,865,28,1,0
1717,865,33,1,0
1718,866,13,1,580
1719,867,24,1,650
1720,867,8,1,600
1721,868,1,1,465
1722,868,5,1,485
1723,868,30,1,0
1724,869,26,1,650
1725,869,34,1,0
1726,870,16,1,625
1727,871,24,1,650
1728,872,4,1,485
1729,872,24,1,650
1730,873,13,1,580
1731,873,34,1,0
1732,874,2,1,465
1733,874,31,1,0
1734,874,28,1,0
1735,875,23,1,650
1736,875,8,1,600
1737,875,30,1,0
1738,876,10,1,650
1739,876,27,1,695
1740,876,33,1,0
1741,877,16,1,625
1742,877,9,1,600
1743,877,15,1,580
1744,878,4,1,485
1745,879,21,1,625
1746,880,27,1,695
1747,881,2,2,930
1748,882,26,1,650
1749,882,29,1,0
1750,883,6,2,970
1751,883,31,2,0
1752,884,1,1,465
1753,884,3,1,465
1754,884,30,1,0
1755,885,14,1,580
1756,885,8,2,1200
1757,885,6,2,970
1758,886,26,2,1300
1759,887,20,1,625
1760,887,6,1,485
1761,887,25,1,625
1762,888,6,1,485
1763,888,2,1,465
1764,888,32,1,0
1765,889,7,1,600
1766,890,25,1,625
1767,891,18,1,520
1768,891,24,1,650
1769,892,8,1,600
1770,893,7,1,600
1771,894,3,2,930
1772,894,16,2,1250
1773,894,29,1,0
1774,895,10,1,650
1775,895,16,1,625
1776,896,25,2,1250
1777,896,27,1,695
1778,897,8,2,1200
1779,897,27,1,695
1780,898,10,1,650
1781,899,6,1,485
1782,899,17,1,625
1783,899,24,1,650
1784,900,25,1,625
1785,901,22,1,650
1786,901,10,1,650
1787,902,26,1,650
1788,903,33,1,0
1789,903,6,1,485
1790,903,25,1,625
1791,904,33,1,0
1792,904,29,1,0
1793,904,7,1,600
1794,905,21,1,625
1795,906,3,1,465
1796,906,19,1,580
1797,906,31,1,0
1798,907,25,2,1250
1799,908,20,1,625
1800,909,29,1,0
1801,909,24,1,650
1802,909,7,1,600
1803,910,3,2,930
1804,910,33,2,0
1805,911,6,1,485
1806,912,25,1,625
1807,912,3,1,465
1808,912,26,1,650
1809,913,10,1,650
1810,913,8,1,600
1811,913,9,1,600
1812,914,25,2,1250
1813,914,9,1,600
1814,915,5,1,485
1815,915,29,1,0
1816,915,33,1,0
1817,916,29,2,0
1818,917,33,2,0
1819,917,3,1,465
1820,918,32,1,0
1821,918,22,2,1300
1822,919,14,1,580
1823,919,21,1,625
1824,919,19,1,580
1825,920,12,1,625
1826,921,6,1,485
1827,921,8,1,600
1828,921,4,1,485
1829,922,8,1,600
1830,922,4,1,485
1831,923,14,1,580
1832,924,10,1,650
1833,924,21,1,625
1834,925,29,1,0
1835,925,21,1,625
1836,926,33,1,0
1837,927,15,2,1160
1838,927,14,1,580
1839,928,34,1,0
1840,929,29,1,0
1841,929,3,1,465
1842,930,29,1,0
1843,931,7,1,600
1844,931,4,1,485
1845,932,12,1,625
1846,932,26,1,650
1847,933,10,2,1300
1848,933,18,1,520
1849,934,6,1,485
1850,934,27,1,695
1851,935,13,1,580
1852,935,10,1,650
1853,935,34,1,0
1854,936,6,1,485
1855,936,34,1,0
1856,936,24,1,650
1857,937,29,1,0
1858,937,9,2,1200
1859,937,28,2,0
1860,938,27,1,695
1861,938,8,2,1200
1862,939,18,1,520
1863,939,17,1,625
1864,940,3,1,465
1865,940,15,1,580
1866,940,1,1,465
1867,941,18,1,520
1868,941,3,1,465
1869,942,29,1,0
1870,943,13,2,1160
1871,943,18,2,1040
1872,943,22,1,650
1873,944,17,1,625
1874,945,10,1,650
1875,945,26,1,650
1876,946,12,1,625
1877,946,3,1,465
1878,947,30,1,0
1879,947,3,1,465
1880,947,12,2,1250
1881,948,20,1,625
1882,948,23,2,1300
1883,948,6,1,485
1884,949,18,1,520
1885,949,12,1,625
1886,950,25,1,625
1887,950,8,1,600
1888,951,13,1,580
1889,951,15,1,580
1890,952,27,1,695
1891,952,16,1,625
1892,952,25,1,625
1893,953,19,1,580
1894,953,31,1,0
1895,954,33,1,0
1896,954,28,1,0
1897,954,10,1,650
1898,955,18,1,520
1899,955,20,1,625
1900,956,24,1,650
1901,957,32,1,0
1902,958,5,1,485
1903,959,22,1,650
1904,960,3,2,930
1905,960,27,1,695
1906,960,32,2,0
1907,961,34,1,0
1908,961,15,1,580
1909,961,14,2,1160
1910,962,16,2,1250
1911,963,21,1,625
1912,963,9,1,600
1913,964,11,1,650
1914,964,32,1,0
1915,964,7,1,600
1916,965,20,1,625
1917,965,1,1,465
1918,965,7,2,1200
1919,966,22,1,650
1920,966,5,1,485
1921,966,22,2,1300
1922,967,17,1,625
1923,967,15,1,580
1924,968,3,1,465
1925,968,33,1,0
1926,969,20,1,625
1927,969,18,1,520
1928,970,29,1,0
1929,970,32,1,0
1930,971,7,2,1200
1931,971,13,1,580
1932,971,7,1,600
1933,972,20,1,625
1934,972,14,2,1160
1935,973,15,2,1160
1936,973,5,1,485
1937,974,3,1,465
1938,975,16,1,625
1939,975,19,1,580
1940,976,17,1,625
1941,977,6,1,485
1942,977,19,1,580
1943,978,21,1,625
1944,978,12,2,1250
1945,979,14,1,580
1946,979,18,2,1040
1947,979,20,1,625
1948,980,17,1,625
1949,981,12,1,625
1950,981,27,1,695
1951,982,18,2,1040
1952,982,30,1,0
1953,983,22,1,650
1954,983,34,1,0
1955,984,6,1,485
1956,984,13,1,580
1957,984,3,1,465
1958,985,26,2,1300
1959,985,29,1,0
1960,986,31,1,0
1961,986,13,1,580
1962,986,33,1,0
1963,987,9,1,600
1964,987,3,1,465
1965,988,16,1,625
1966,989,24,2,1300
1967,989,1,2,930
1968,990,23,1,650
1969,990,11,1,650
1970,990,13,1,580
1971,991,32,1,0
1972,991,24,1,650
1973,992,11,1,650
1974,992,10,1,650
1975,993,19,1,580
1976,994,8,1,600
1977,994,22,1,650
1978,995,4,1,485
1979,995,15,1,580
1980,995,34,1,0
1981,996,32,1,0
1982,996,32,1,0
1983,997,14,1,580
1984,997,9,1,600
1985,998,24,1,650
1986,998,15,1,580
1987,999,25,1,625
1988,1000,22,1,650
1989,1000,9,1,600
1990,1000,17,2,1250
1991,1001,9,1,600
1992,1001,26,2,1300
1993,1002,29,1,0
1994,1002,16,1,625
1995,1002,32,1,0
1996,1003,7,1,600
1997,1003,6,1,485
1998,1004,14,1,580
1999,1004,4,1,485
2000,1004,32,1,0
2001,1005,8,1,600
2002,1006,13,1,580
2003,1006,10,2,1300
2004,1006,31,1,0
2005,1007,30,1,0
2006,1007,19,1,580
2007,1008,33,1,0
2008,1008,27,1,695
2009,1009,11,1,650
2010,1010,7,1,600
2011,1010,5,1,485
2012,1010,17,1,625
2013,1011,3,1,465
2014,1011,32,1,0
2015,1012,12,1,625
2016,1012,25,1,625
2017,1012,10,1,650
2018,1013,18,1,520
2019,1013,15,1,580
2020,1013,17,1,625
2021,1014,34,1,0
2022,1014,17,1,625
2023,1014,2,1,465
2024,1015,5,1,485
2025,1015,16,1,625
2026,1015,17,1,625
2027,1016,12,1,625
2028,1017,9,1,600
2029,1017,5,1,485
2030,1018,14,1,580
2031,1018,10,1,650
2032,1018,31,1,0
2033,1019,9,1,600
2034,1019,26,1,650
2035,1019,3,1,465
2036,1020,15,1,580
2037,1020,6,1,485
2038,1021,27,1,695
2039,1021,31,1,0
2040,1022,7,1,600
2041,1023,4,1,485
2042,1023,11,1,650
2043,1024,9,1,600
2044,1024,32,1,0
2045,1025,16,1,625
2046,1025,29,1,0
2047,1026,3,2,930
2048,1026,21,1,625
2049,1026,26,1,650
2050,1027,18,1,520
2051,1027,16,1,625
2052,1027,16,1,625
2053,1028,13,1,580
2054,1028,4,1,485
2055,1029,25,1,625
2056,1029,25,1,625
2057,1030,31,2,0
2058,1031,4,1,485
2059,1032,34,2,0
2060,1032,13,1,580
2061,1033,17,1,625
2062,1033,5,1,485
2063,1033,13,1,580
2064,1034,33,1,0
2065,1035,9,1,600
2066,1035,31,1,0
2067,1036,29,1,0
2068,1036,23,1,650
2069,1037,22,1,650
2070,1037,33,1,0
2071,1038,31,1,0
2072,1038,16,2,1250
2073,1039,2,1,465
2074,1039,2,1,465
2075,1040,3,1,465
2076,1040,8,1,600
2077,1041,13,1,580
2078,1042,17,2,1250
2079,1042,33,1,0
2080,1043,5,1,485
2081,1043,24,1,650
2082,1044,1,1,465
2083,1045,4,1,485
2084,1045,7,1,600
2085,1045,32,1,0
2086,1046,17,1,625
2087,1046,26,2,1300
2088,1046,5,1,485
2089,1047,19,1,580
2090,1048,4,1,485
2091,1048,16,1,625
2092,1049,33,1,0
2093,1049,12,1,625
2094,1050,2,1,465
2095,1051,20,1,625
2096,1051,34,1,0
2097,1051,26,1,650
2098,1052,17,1,625
2099,1053,4,1,485
2100,1053,21,1,625
2101,1054,8,1,600
2102,1055,21,1,625
2103,1055,3,2,930
2104,1056,19,1,580
2105,1057,29,2,0
2106,1058,12,1,625
2107,1058,9,1,600
2108,1059,9,1,600
2109,1060,20,1,625
2110,1061,27,1,695
2111,1062,1,2,930
2112,1062,23,1,650
2113,1063,17,2,1250
2114,1063,1,1,465
2115,1064,16,1,625
2116,1064,18,2,1040
2117,1065,12,1,625
2118,1065,7,1,600
2119,1066,26,1,650
2120,1067,9,1,600
2121,1067,30,1,0
2122,1067,29,1,0
2123,1068,1,2,930
2124,1069,17,2,1250
2125,1070,27,2,1390
2126,1070,4,1,485
2127,1070,21,1,625
2128,1071,10,1,650
2129,1071,11,1,650
2130,1071,16,1,625
2131,1072,30,1,0
2132,1072,34,1,0
2133,1072,5,1,485
2134,1073,34,1,0
2135,1073,33,1,0
2136,1074,32,1,0
2137,1074,25,1,625
2138,1074,32,1,0
2139,1075,15,1,580
2140,1076,12,1,625
2141,1076,7,1,600
2142,1076,4,1,485
2143,1077,21,1,625
2144,1077,24,1,650
2145,1078,15,1,580
2146,1078,34,1,0
2147,1079,1,1,465
2148,1079,34,1,0
2149,1080,25,2,1250
2150,1080,22,1,650
2151,1081,1,1,465
2152,1082,13,1,580
2153,1082,27,1,695
2154,1082,17,1,625
2155,1083,25,2,1250
2156,1083,21,1,625
2157,1084,17,1,625
2158,1084,6,1,485
2159,1085,14,1,580
2160,1086,22,1,650
2161,1087,16,1,625
2162,1087,13,1,580
2163,1087,34,1,0
2164,1088,14,1,580
2165,1088,20,1,625
2166,1089,10,1,650
2167,1089,30,1,0
2168,1089,21,1,625
2169,1090,7,1,600
2170,1090,33,1,0
2171,1090,33,1,0
2172,1091,22,2,1300
2173,1091,9,1,600
2174,1092,21,1,625
2175,1093,23,1,650
2176,1094,15,1,580
2177,1095,14,1,580
2178,1095,28,1,0
2179,1096,3,1,465
2180,1096,25,1,625
2181,1096,2,1,465
2182,1097,4,2,970
2183,1097,31,1,0
2184,1097,25,1,625
2185,1098,25,1,625
2186,1099,9,1,600
2187,1099,7,1,600
2188,1100,28,2,0
2189,1100,12,1,625
2190,1100,13,2,1160
2191,1101,31,1,0
2192,1102,33,1,0
2193,1102,8,1,600
2194,1102,10,1,650
2195,1103,10,1,650
2196,1104,4,1,485
2197,1105,11,1,650
2198,1106,25,2,1250
2199,1106,24,1,650
2200,1107,11,1,650
2201,1107,34,1,0
2202,1108,1,1,465
2203,1109,13,1,580
2204,1110,33,1,0
2205,1110,9,1,600
2206,1110,8,1,600
2207,1111,17,1,625
2208,1111,3,1,465
2209,1111,2,1,465
2210,1112,27,1,695
2211,1112,2,1,465
2212,1112,33,1,0
2213,1113,16,2,1250
2214,1114,17,1,625
2215,1114,16,1,625
2216,1115,22,1,650
2217,1115,15,1,580
2218,1115,13,1,580
2219,1116,4,2,970
2220,1116,23,1,650
2221,1116,31,1,0
2222,1117,29,1,0
2223,1117,22,1,650
2224,1118,3,1,465
2225,1118,34,1,0
2226,1118,29,1,0
2227,1119,18,1,520
2228,1119,11,2,1300
2229,1120,5,1,485
2230,1120,11,1,650
2231,1121,34,1,0
2232,1121,1,2,930
2233,1122,14,1,580
2234,1123,15,1,580
2235,1124,31,2,0
2236,1124,1,1,465
2237,1124,10,1,650
2238,1125,9,1,600
2239,1125,12,1,625
2240,1125,16,1,625
2241,1126,21,1,625
2242,1127,8,1,600
2243,1127,4,1,485
2244,1128,34,1,0
2245,1128,12,1,625
2246,1128,24,1,650
2247,1129,12,1,625
2248,1130,7,1,600
2249,1130,9,1,600
2250,1131,26,1,650
2251,1132,20,1,625
2252,1133,13,1,580
2253,1133,14,1,580
2254,1134,21,1,625
2255,1134,23,1,650
2256,1135,21,1,625
2257,1136,8,1,600
2258,1136,15,1,580
2259,1137,8,1,600
2260,1138,33,1,0
2261,1138,5,2,970
2262,1139,13,1,580
2263,1140,22,2,1300
2264,1140,17,1,625
2265,1140,10,2,1300
2266,1141,18,2,1040
2267,1141,33,2,0
2268,1141,30,1,0
2269,1142,12,2,1250
2270,1142,18,1,520
2271,1142,25,2,1250
2272,1143,12,1,625
2273,1143,15,1,580
2274,1143,25,1,625
2275,1144,2,1,465
2276,1144,29,2,0
2277,1145,11,2,1300
2278,1145,17,1,625
2279,1145,31,1,0
2280,1146,4,1,485
2281,1147,25,2,1250
2282,1147,15,1,580
2283,1148,13,1,580
2284,1149,18,1,520
2285,1150,27,1,695
2286,1151,19,1,580
2287,1151,25,1,625
2288,1151,19,1,580
2289,1152,17,1,625
2290,1153,32,2,0
2291,1153,11,1,650
2292,1154,3,1,465
2293,1155,13,1,580
2294,1155,6,1,485
2295,1156,7,2,1200
2296,1156,11,1,650
2297,1156,15,1,580
2298,1157,16,1,625
2299,1157,2,1,465
2300,1158,24,1,650
2301,1159,5,1,485
2302,1159,13,1,580
2303,1160,25,1,625
2304,1161,3,1,465
2305,1161,30,2,0
2306,1162,13,1,580
2307,1162,10,1,650
2308,1163,10,1,650
2309,1163,8,1,600
2310,1163,19,1,580
2311,1164,10,2,1300
2312,1164,3,1,465
2313,1165,22,2,1300
2314,1166,12,1,625
2315,1167,13,2,1160
2316,1167,19,1,580
2317,1168,14,1,580
2318,1169,15,1,580
2319,1169,30,1,0
2320,1170,24,1,650
2321,1170,27,1,695
2322,1171,28,1,0
2323,1172,4,1,485
2324,1172,24,1,650
2325,1173,17,1,625
2326,1173,26,1,650
2327,1173,33,1,0
2328,1174,5,1,485
2329,1174,13,1,580
2330,1174,33,2,0
2331,1175,13,1,580
2332,1176,9,2,1200
2333,1177,20,1,625
2334,1178,16,1,625
2335,1178,14,1,580
2336,1179,13,2,1160
2337,1179,28,1,0
2338,1179,21,1,625
2339,1180,14,1,580
2340,1181,9,1,600
2341,1181,24,1,650
2342,1181,30,1,0
2343,1182,4,1,485
2344,1182,34,1,0
2345,1182,8,1,600
2346,1183,2,1,465
2347,1183,33,1,0
2348,1183,8,2,1200
2349,1184,28,1,0
2350,1184,11,1,650
2351,1184,32,2,0
2352,1185,4,1,485
2353,1186,1,2,930
2354,1187,30,1,0
2355,1187,24,1,650
2356,1188,11,2,1300
2357,1188,11,2,1300
2358,1189,4,1,485
2359,1189,6,1,485
2360,1190,29,1,0
2361,1190,10,1,650
2362,1190,17,1,625
2363,1191,32,1,0
2364,1191,1,1,465
2365,1191,32,2,0
2366,1192,5,1,485
2367,1192,4,1,485
2368,1193,5,1,485
2369,1194,1,1,465
2370,1194,29,1,0
2371,1195,27,1,695
2372,1196,28,1,0
2373,1197,6,1,485
2374,1197,31,1,0
2375,1198,3,1,465
2376,1198,16,1,625
2377,1199,24,1,650
2378,1199,13,1,580
2379,1199,26,1,650
2380,1200,13,1,580
2381,1200,9,2,1200
2382,1200,16,1,625
2383,1201,34,1,0
2384,1201,9,1,600
2385,1202,21,1,625
2386,1202,34,1,0
2387,1202,15,1,580
2388,1203,17,1,625
2389,1203,3,1,465
2390,1204,19,1,580
2391,1204,1,1,465
2392,1205,15,1,580
2393,1206,22,1,650
2394,1206,24,1,650
2395,1207,14,1,580
2396,1207,33,1,0
2397,1207,20,1,625
2398,1208,33,1,0
2399,1208,22,2,1300
2400,1208,12,1,625
2401,1209,27,1,695
2402,1210,16,1,625
2403,1210,9,1,600
2404,1210,1,1,465
2405,1211,6,2,970
2406,1211,34,1,0
2407,1211,20,2,1250
2408,1212,22,1,650
2409,1212,6,1,485
2410,1213,11,1,650
2411,1213,24,1,650
2412,1214,23,1,650
2413,1214,12,1,625
2414,1214,23,1,650
2415,1215,23,1,650
2416,1215,14,1,580
2417,1216,4,2,970
2418,1217,17,1,625
2419,1217,4,2,970
2420,1217,12,1,625
2421,1218,28,1,0
2422,1219,4,1,485
2423,1219,31,1,0
2424,1219,23,2,1300
2425,1220,5,1,485
2426,1220,25,1,625
2427,1220,12,2,1250
2428,1221,20,1,625
2429,1222,11,2,1300
2430,1222,20,1,625
2431,1222,14,1,580
2432,1223,25,1,625
2433,1224,20,1,625
2434,1225,29,1,0
2435,1225,28,2,0
2436,1226,15,2,1160
2437,1226,13,1,580
2438,1226,11,1,650
2439,1227,28,1,0
2440,1227,11,1,650
2441,1227,20,1,625
2442,1228,31,1,0
2443,1229,33,2,0
2444,1230,18,2,1040
2445,1231,14,2,1160
2446,1231,14,1,580
2447,1232,3,1,465
2448,1233,18,1,520
2449,1233,13,1,580
2450,1234,10,2,1300
2451,1234,3,1,465
2452,1234,15,1,580
2453,1235,13,1,580
2454,1236,34,1,0
2455,1236,30,1,0
2456,1236,4,1,485
2457,1237,4,1,485
2458,1237,33,1,0
2459,1238,7,1,600
2460,1238,7,1,600
2461,1239,32,1,0
2462,1239,20,1,625
2463,1240,10,1,650
2464,1240,29,1,0
2465,1241,30,1,0
2466,1242,12,1,625
2467,1243,22,1,650
2468,1244,2,1,465
2469,1244,20,1,625
2470,1244,29,1,0
2471,1245,26,2,1300
2472,1246,28,1,0
2473,1246,22,1,650
2474,1247,23,1,650
2475,1247,17,1,625
2476,1247,16,1,625
2477,1248,12,1,625
2478,1248,5,1,485
2479,1249,16,1,625
2480,1249,24,1,650
2481,1249,10,1,650
2482,1250,24,1,650
2483,1250,23,1,650
2484,1251,8,1,600
2485,1251,17,1,625
2486,1252,31,1,0
2487,1252,5,1,485
2488,1252,17,1,625
