id,employee_id,customer_id,status,subtotal_cents,tax_cents,total_cents,created_at
496,2,49,1,1275,80,1355,2024-08-29T10:00:40
497,8,33,1,625,39,664,2024-08-29T10:07:45
498,10,26,1,1690,106,1796,2024-08-29T10:35:47
499,10,44,1,1045,65,1110,2024-08-29T10:18:14
500,7,10,1,625,39,664,2024-08-29T10:20:30
501,9,9,1,1300,81,1381,2024-08-29T10:20:20
502,5,9,1,0,0,0,2024-08-29T10:18:33
503,5,4,1,0,0,0,2024-08-29T10:18:11
504,5,30,1,1715,107,1822,2024-08-29T10:30:38
505,7,36,1,0,0,0,2024-08-29T10:50:41
506,7,50,1,1110,69,1179,2024-08-29T10:26:19
507,9,43,1,3085,193,3278,2024-08-29T10:18:27
508,8,16,1,0,0,0,2024-08-29T10:22:55
509,6,34,1,1735,108,1843,2024-08-29T10:49:12
510,4,35,1,600,38,638,2024-08-29T10:18:54
511,4,3,1,1250,78,1328,2024-08-29T10:47:21
512,3,13,1,625,39,664,2024-08-29T10:11:39
513,7,34,1,1250,78,1328,2024-08-29T11:44:33
514,8,40,1,1110,69,1179,2024-08-29T11:37:26
515,8,31,1,520,32,552,2024-08-29T11:45:46
516,7,34,1,0,0,0,2024-08-29T11:39:19
517,1,10,1,1740,109,1849,2024-08-29T11:11:00
518,9,19,1,580,36,616,2024-08-29T11:52:56
519,3,41,1,1780,111,1891,2024-08-29T11:13:22
520,10,24,1,1250,78,1328,2024-08-29T11:39:31
521,8,46,1,625,39,664,2024-08-29T11:37:23
522,9,17,1,970,61,1031,2024-08-29T11:48:59
523,1,13,1,465,29,494,2024-08-29T11:23:31
524,9,39,1,580,36,616,2024-08-29T11:23:35
525,7,16,1,1300,81,1381,2024-08-29T11:09:37
526,5,27,1,600,38,638,2024-08-29T11:34:26
527,4,18,1,1275,80,1355,2024-08-29T11:52:35
528,6,23,1,930,58,988,2024-08-29T11:40:48
529,7,37,1,485,30,515,2024-08-29T11:04:39
530,4,28,1,1900,119,2019,2024-08-29T11:55:55
531,10,3,1,1250,78,1328,2024-08-29T11:38:18
532,6,36,1,465,29,494,2024-08-29T11:09:27
533,8,12,1,1320,82,1402,2024-08-29T11:06:32
534,4,23,1,1145,72,1217,2024-08-29T11:45:38
535,4,19,1,1135,71,1206,2024-08-29T11:14:10
536,10,48,1,1170,73,1243,2024-08-29T11:52:04
537,7,50,1,2650,166,2816,2024-08-29T11:31:35
538,9,49,1,650,41,691,2024-08-29T11:59:07
539,3,10,1,1710,107,1817,2024-08-29T11:39:40
540,2,3,1,650,41,691,2024-08-29T11:42:04
541,6,44,1,650,41,691,2024-08-29T11:50:15
542,5,28,1,1110,69,1179,2024-08-29T12:29:21
543,10,8,1,1145,72,1217,2024-08-29T12:00:43
544,7,22,1,970,61,1031,2024-08-29T12:01:29
545,1,9,1,580,36,616,2024-08-29T12:50:55
546,8,48,1,465,29,494,2024-08-29T12:38:08
547,4,49,1,650,41,691,2024-08-29T12:44:22
548,1,1,1,625,39,664,2024-08-29T12:33:49
549,7,21,1,580,36,616,2024-08-29T12:01:44
550,5,4,1,0,0,0,2024-08-29T12:27:27
551,9,16,1,485,30,515,2024-08-29T12:02:59
552,9,16,1,580,36,616,2024-08-29T12:17:34
553,5,4,1,1205,75,1280,2024-08-29T12:49:40
554,7,25,1,465,29,494,2024-08-29T12:28:45
555,1,35,1,0,0,0,2024-08-29T12:11:03
556,2,45,1,1300,81,1381,2024-08-29T12:38:54
557,1,22,1,1250,78,1328,2024-08-29T12:47:17
558,4,32,1,580,36,616,2024-08-29T12:11:23
559,10,16,1,2245,140,2385,2024-08-29T12:16:45
560,8,37,1,650,41,691,2024-08-29T12:25:59
561,4,27,1,1180,74,1254,2024-08-29T12:57:34
562,5,44,1,0,0,0,2024-08-29T12:02:46
563,10,28,1,1090,68,1158,2024-08-29T12:45:59
564,6,35,1,1110,69,1179,2024-08-29T12:36:40
565,4,35,1,1875,117,1992,2024-08-29T12:59:37
566,3,28,1,1100,69,1169,2024-08-29T12:50:28
567,2,36,1,485,30,515,2024-08-29T12:02:25
568,8,40,1,600,38,638,2024-08-29T12:35:01
569,5,18,1,1690,106,1796,2024-08-29T12:16:08
570,2,27,1,0,0,0,2024-08-29T12:11:30
571,8,12,1,1760,110,1870,2024-08-29T13:20:44
572,4,21,1,2180,136,2316,2024-08-29T13:28:52
573,3,32,1,650,41,691,2024-08-29T13:14:01
574,3,7,1,0,0,0,2024-08-29T13:00:24
575,5,18,1,1275,80,1355,2024-08-29T13:59:51
576,9,42,1,1250,78,1328,2024-08-29T13:54:11
577,7,44,1,1715,107,1822,2024-08-29T13:02:19
578,8,14,1,1275,80,1355,2024-08-29T13:45:02
579,5,26,1,650,41,691,2024-08-29T13:43:00
580,9,35,1,1250,78,1328,2024-08-29T13:00:11
581,1,42,1,0,0,0,2024-08-29T13:46:40
582,2,25,1,625,39,664,2024-08-29T13:17:24
583,3,9,1,625,39,664,2024-08-29T13:18:34
584,10,39,1,625,39,664,2024-08-29T13:58:52
585,9,30,1,1250,78,1328,2024-08-29T13:53:30
586,10,15,1,2665,167,2832,2024-08-29T13:04:39
587,8,50,1,0,0,0,2024-08-29T13:35:27
588,2,40,1,2110,132,2242,2024-08-29T13:42:08
589,1,14,1,1115,70,1185,2024-08-29T13:10:01
590,9,33,1,1830,114,1944,2024-08-29T13:17:19
591,4,44,1,600,38,638,2024-08-29T13:27:32
592,10,45,1,1825,114,1939,2024-08-29T13:09:38
593,5,24,1,695,43,738,2024-08-29T13:09:53
594,7,9,1,600,38,638,2024-08-29T13:42:33
595,10,18,1,1065,67,1132,2024-08-29T13:15:23
596,2,6,1,1320,82,1402,2024-08-29T13:31:05
597,8,12,1,650,41,691,2024-08-29T13:07:04
598,1,41,1,625,39,664,2024-08-29T13:27:08
599,6,26,1,1250,78,1328,2024-08-29T13:29:41
600,3,17,1,1275,80,1355,2024-08-29T14:36:21
601,10,50,1,2570,161,2731,2024-08-29T14:39:36
602,1,15,1,485,30,515,2024-08-29T14:54:51
603,2,18,1,1225,77,1302,2024-08-29T14:35:55
604,4,20,1,520,32,552,2024-08-29T14:22:21
605,9,46,1,625,39,664,2024-08-29T14:13:25
606,2,24,1,1300,81,1381,2024-08-29T14:10:57
607,8,39,1,1435,90,1525,2024-08-29T14:08:32
608,4,32,1,580,36,616,2024-08-29T14:16:31
609,5,38,1,1785,112,1897,2024-08-29T14:15:53
610,8,31,1,625,39,664,2024-08-29T14:58:16
611,4,14,1,1230,77,1307,2024-08-29T14:26:31
612,2,47,1,465,29,494,2024-08-29T14:09:17
613,8,21,1,580,36,616,2024-08-29T14:40:02
614,10,4,1,1300,81,1381,2024-08-29T14:16:40
615,1,9,1,2525,158,2683,2024-08-29T14:44:12
616,10,24,1,1250,78,1328,2024-08-29T14:09:48
617,10,16,1,2430,152,2582,2024-08-29T14:25:41
618,2,46,1,0,0,0,2024-08-29T14:57:35
619,6,6,1,0,0,0,2024-08-29T14:24:37
620,10,44,1,1115,70,1185,2024-08-29T14:20:01
621,5,12,1,1115,70,1185,2024-08-29T14:32:10
622,6,20,1,465,29,494,2024-08-29T14:42:57
623,6,43,1,1850,116,1966,2024-08-29T15:07:28
624,1,11,1,1230,77,1307,2024-08-29T15:10:19
625,10,9,1,2130,133,2263,2024-08-29T15:55:29
626,5,30,1,650,41,691,2024-08-29T15:11:18
627,2,14,1,485,30,515,2024-08-29T15:24:36
628,10,48,1,1900,119,2019,2024-08-29T15:15:12
629,3,42,1,1250,78,1328,2024-08-29T15:49:53
630,6,48,1,0,0,0,2024-08-29T15:04:42
631,4,35,1,2295,143,2438,2024-08-29T15:12:55
632,3,12,1,625,39,664,2024-08-29T15:02:31
633,6,43,1,465,29,494,2024-08-29T15:50:10
634,1,42,1,1160,72,1232,2024-08-29T15:52:45
635,9,5,1,2270,142,2412,2024-08-29T15:09:26
636,3,19,1,0,0,0,2024-08-29T15:47:41
637,8,10,1,1300,81,1381,2024-08-29T15:06:47
638,1,11,1,1250,78,1328,2024-08-29T15:13:09
639,6,12,1,1300,81,1381,2024-08-29T15:07:12
640,7,45,1,1250,78,1328,2024-08-29T15:11:02
641,2,32,1,650,41,691,2024-08-29T15:45:05
642,6,14,1,0,0,0,2024-08-29T15:42:33
643,9,25,1,2410,151,2561,2024-08-29T15:26:07
644,4,24,1,1250,78,1328,2024-08-29T15:07:30
645,4,29,1,580,36,616,2024-08-29T15:15:18
646,6,19,1,485,30,515,2024-08-29T16:26:04
647,5,9,1,1850,116,1966,2024-08-29T16:08:16
648,3,10,1,485,30,515,2024-08-29T16:13:54
649,5,50,1,1230,77,1307,2024-08-29T16:13:22
650,7,43,1,1230,77,1307,2024-08-29T16:08:11
651,4,21,1,1900,119,2019,2024-08-29T16:49:51
652,5,2,1,520,32,552,2024-08-29T16:51:48
653,8,16,1,0,0,0,2024-08-29T16:07:02
654,7,11,1,465,29,494,2024-08-29T16:47:15
655,7,8,1,1640,102,1742,2024-08-29T16:06:55
656,5,13,1,625,39,664,2024-08-29T16:22:46
657,1,25,1,1785,112,1897,2024-08-29T16:19:48
658,6,48,1,580,36,616,2024-08-29T16:33:10
659,5,19,1,1250,78,1328,2024-08-29T16:10:04
660,6,40,1,1045,65,1110,2024-08-29T16:23:00
661,7,47,1,485,30,515,2024-08-29T16:03:40
662,9,15,1,2345,147,2492,2024-08-29T16:26:13
663,7,14,1,0,0,0,2024-08-29T16:18:25
664,3,20,1,580,36,616,2024-08-29T16:33:15
665,6,12,1,1230,77,1307,2024-08-29T16:07:30
666,5,23,1,1135,71,1206,2024-08-29T16:53:02
667,5,47,1,625,39,664,2024-08-29T16:54:31
668,5,41,1,625,39,664,2024-08-29T16:08:04
669,4,20,1,580,36,616,2024-08-29T17:12:08
670,7,22,1,1225,77,1302,2024-08-29T17:23:23
671,1,6,1,695,43,738,2024-08-29T17:52:06
672,8,4,1,1275,80,1355,2024-08-29T17:48:01
673,1,9,1,1230,77,1307,2024-08-29T17:23:01
674,2,41,1,2525,158,2683,2024-08-29T17:29:17
675,8,24,1,1115,70,1185,2024-08-29T17:34:46
676,5,4,1,485,30,515,2024-08-29T17:34:35
677,9,19,1,1250,78,1328,2024-08-29T17:58:49
678,5,44,1,580,36,616,2024-08-29T17:20:38
679,9,49,1,0,0,0,2024-08-29T17:01:32
680,1,18,1,520,32,552,2024-08-29T17:09:42
681,10,1,1,1110,69,1179,2024-08-29T17:14:54
682,9,27,1,950,59,1009,2024-08-29T17:08:07
683,8,16,1,650,41,691,2024-08-29T17:49:05
684,2,27,1,625,39,664,2024-08-29T17:22:10
685,10,20,1,1830,114,1944,2024-08-29T17:37:14
686,10,36,1,2935,183,3118,2024-08-29T17:38:08
687,5,43,1,0,0,0,2024-08-29T17:55:22
688,7,24,1,0,0,0,2024-08-29T17:35:36
689,1,38,1,1180,74,1254,2024-08-29T17:55:27
690,6,28,1,0,0,0,2024-08-29T17:35:45
691,8,34,1,650,41,691,2024-08-29T17:35:38
692,3,43,1,650,41,691,2024-08-29T17:24:04
693,3,30,1,0,0,0,2024-08-29T18:05:55
694,5,46,1,1800,112,1912,2024-08-29T18:38:56
695,3,24,1,0,0,0,2024-08-29T18:17:01
696,9,23,1,580,36,616,2024-08-29T18:26:13
697,1,37,1,1900,119,2019,2024-08-29T18:46:08
698,9,39,1,1550,97,1647,2024-08-29T18:14:00
699,6,23,1,1065,67,1132,2024-08-29T18:47:56
700,9,44,1,1275,80,1355,2024-08-29T18:16:30
701,4,26,1,0,0,0,2024-08-29T18:01:44
702,10,42,1,0,0,0,2024-08-29T18:42:08
703,10,18,1,1135,71,1206,2024-08-29T18:54:47
704,7,4,1,625,39,664,2024-08-29T18:28:06
705,4,48,1,1900,119,2019,2024-08-29T18:23:23
706,2,44,1,1875,117,1992,2024-08-29T18:22:13
707,1,48,1,650,41,691,2024-08-29T18:09:16
708,5,2,1,1045,65,1110,2024-08-29T19:54:01
709,8,15,1,520,32,552,2024-08-29T19:44:07
710,3,31,1,0,0,0,2024-08-29T19:29:59
711,10,15,1,465,29,494,2024-08-29T19:43:08
712,3,15,1,1045,65,1110,2024-08-29T19:24:05
713,7,20,1,0,0,0,2024-08-29T19:09:53
714,8,35,1,1160,72,1232,2024-08-29T19:22:57
715,10,34,1,650,41,691,2024-08-29T19:59:40
716,5,4,1,465,29,494,2024-08-29T19:16:16
717,7,41,1,650,41,691,2024-08-29T19:06:10
718,6,34,1,1665,104,1769,2024-08-29T19:19:21
719,1,11,1,1740,109,1849,2024-08-29T19:48:20
720,9,22,1,1900,119,2019,2024-08-29T19:12:13
721,4,25,1,930,58,988,2024-08-29T19:03:49
722,8,49,1,650,41,691,2024-08-29T19:22:15
723,6,11,1,950,59,1009,2024-08-29T20:38:59
724,3,44,1,950,59,1009,2024-08-29T20:43:41
725,4,38,1,0,0,0,2024-08-29T20:52:25
726,10,43,1,1455,91,1546,2024-08-29T20:58:17
727,8,28,1,1250,78,1328,2024-08-29T20:02:20
728,5,36,1,1275,80,1355,2024-08-29T20:25:10
729,5,11,1,1100,69,1169,2024-08-29T20:48:51
730,6,30,1,1455,91,1546,2024-08-29T20:11:04
731,2,6,1,0,0,0,2024-08-29T20:25:30
732,9,37,1,1170,73,1243,2024-08-29T20:14:15
733,10,41,1,1090,68,1158,2024-08-29T20:45:31
734,10,6,1,580,36,616,2024-08-29T20:58:46
735,7,23,1,0,0,0,2024-08-29T20:11:16
736,4,26,1,1205,75,1280,2024-08-29T20:59:23
737,9,38,1,1715,107,1822,2024-08-29T21:19:57
738,1,25,1,1780,111,1891,2024-08-29T21:34:36
739,3,50,1,2390,149,2539,2024-08-29T21:34:59
740,5,12,1,465,29,494,2024-08-29T21:56:22
741,10,5,1,1085,68,1153,2024-08-29T21:50:29
742,9,34,1,580,36,616,2024-08-29T21:41:25
743,2,1,1,1275,80,1355,2024-08-29T21:10:44
744,9,41,1,1085,68,1153,2024-08-29T22:32:32
745,2,9,1,930,58,988,2024-08-29T22:33:06
746,8,48,1,600,38,638,2024-08-29T22:14:46
747,7,29,1,1735,108,1843,2024-08-29T22:21:07
748,6,42,1,0,0,0,2024-08-29T22:48:36
749,8,36,1,970,61,1031,2024-08-29T22:29:54
750,10,48,1,1925,120,2045,2024-08-29T23:23:30
751,4,6,1,0,0,0,2024-08-29T23:48:21
752,3,28,1,625,39,664,2024-08-29T23:55:25
753,10,13,1,2500,156,2656,2024-08-29T23:10:10
754,2,13,1,520,32,552,2024-08-29T23:01:53
755,5,7,1,1785,112,1897,2024-08-29T23:11:43
756,2,29,1,485,30,515,2024-08-29T23:44:59
757,8,31,1,1115,70,1185,2024-08-30T00:32:22
758,9,29,1,0,0,0,2024-08-30T00:11:48
759,8,7,1,1160,72,1232,2024-08-30T00:41:30
760,1,43,1,1205,75,1280,2024-08-30T00:06:47
761,9,6,1,1275,80,1355,2024-08-30T00:28:50
762,1,37,1,625,39,664,2024-08-30T00:37:57
763,5,18,1,1900,119,2019,2024-08-30T00:38:58
764,6,28,1,1715,107,1822,2024-08-30T01:39:07
765,5,45,1,1200,75,1275,2024-08-30T01:53:35
766,2,35,1,625,39,664,2024-08-30T01:40:03
767,7,38,1,580,36,616,2024-08-30T01:10:19
768,10,45,1,1785,112,1897,2024-08-30T01:51:09
769,1,50,1,1855,116,1971,2024-08-30T01:45:55
770,3,5,1,2530,158,2688,2024-08-30T01:26:13
771,6,4,1,580,36,616,2024-08-30T02:17:13
772,4,15,1,1250,78,1328,2024-08-30T02:49:27
773,9,6,1,950,59,1009,2024-08-30T02:08:15
774,2,20,1,580,36,616,2024-08-30T02:59:23
775,1,3,1,625,39,664,2024-08-30T02:27:16
776,7,44,1,625,39,664,2024-08-30T02:30:43
777,2,47,1,2410,151,2561,2024-08-30T03:53:59
778,8,36,1,1275,80,1355,2024-08-30T03:20:14
779,3,17,1,1950,122,2072,2024-08-30T03:57:55
780,6,19,1,930,58,988,2024-08-30T03:52:22
781,10,33,1,1850,116,1966,2024-08-30T03:54:31
782,2,35,1,0,0,0,2024-08-30T03:31:31
783,10,35,1,625,39,664,2024-08-30T04:31:45
784,8,30,1,1850,116,1966,2024-08-30T04:50:25
785,5,2,1,650,41,691,2024-08-30T04:25:02
786,5,21,1,1085,68,1153,2024-08-30T04:52:20
787,3,28,1,1250,78,1328,2024-08-30T04:05:21
788,4,27,1,650,41,691,2024-08-30T04:37:26
789,10,23,1,1045,65,1110,2024-08-30T04:51:04
790,10,24,1,1625,102,1727,2024-08-30T05:08:59
791,1,31,1,650,41,691,2024-08-30T05:44:48
792,5,40,1,625,39,664,2024-08-30T05:30:16
793,9,49,1,1275,80,1355,2024-08-30T05:55:30
794,9,32,1,1925,120,2045,2024-08-30T05:23:27
795,1,45,1,1275,80,1355,2024-08-30T05:29:31
796,3,12,1,1275,80,1355,2024-08-30T06:44:07
797,2,14,1,1665,104,1769,2024-08-30T06:35:05
798,1,29,1,650,41,691,2024-08-30T06:14:01
799,10,26,1,1135,71,1206,2024-08-30T06:40:55
800,5,33,1,580,36,616,2024-08-30T06:26:41
801,1,20,1,0,0,0,2024-08-30T06:51:28
802,9,15,1,1450,91,1541,2024-08-30T07:17:00
803,9,17,1,650,41,691,2024-08-30T07:46:51
804,2,14,1,2450,153,2603,2024-08-30T07:07:39
805,4,32,1,1160,72,1232,2024-08-30T07:14:19
806,4,44,1,0,0,0,2024-08-30T07:55:20
807,10,24,1,1145,72,1217,2024-08-30T07:28:50
808,1,45,1,600,38,638,2024-08-30T07:54:50
809,9,9,1,485,30,515,2024-08-30T07:58:59
810,8,44,1,485,30,515,2024-08-30T07:00:25
811,4,33,1,0,0,0,2024-08-30T07:37:50
812,7,39,1,1740,109,1849,2024-08-30T07:51:27
813,8,37,1,600,38,638,2024-08-30T07:52:25
814,2,38,1,0,0,0,2024-08-30T07:50:20
815,9,12,1,1925,120,2045,2024-08-30T07:51:46
816,1,49,1,650,41,691,2024-08-30T07:17:06
817,2,27,1,1770,111,1881,2024-08-30T07:02:36
818,5,38,1,1160,72,1232,2024-08-30T07:15:35
819,2,43,1,1620,101,1721,2024-08-30T07:13:03
820,6,31,1,625,39,664,2024-08-30T07:57:23
821,7,42,1,600,38,638,2024-08-30T08:38:50
822,1,1,1,600,38,638,2024-08-30T08:51:06
823,10,34,1,485,30,515,2024-08-30T08:03:25
824,9,19,1,1390,87,1477,2024-08-30T08:33:46
825,2,12,1,1250,78,1328,2024-08-30T08:46:54
826,10,7,1,1900,119,2019,2024-08-30T08:13:35
827,7,12,1,1595,100,1695,2024-08-30T08:51:41
828,6,47,1,1780,111,1891,2024-08-30T08:04:36
829,6,44,1,580,36,616,2024-08-30T08:01:46
830,7,19,1,465,29,494,2024-08-30T08:53:33
831,10,32,1,0,0,0,2024-08-30T08:03:09
832,1,29,1,1275,80,1355,2024-08-30T08:42:27
833,3,2,1,650,41,691,2024-08-30T08:18:25
834,10,26,1,1110,69,1179,2024-08-30T08:15:15
835,5,9,1,650,41,691,2024-08-30T08:50:48
836,10,5,1,650,41,691,2024-08-30T08:08:29
837,8,47,1,1205,75,1280,2024-08-30T08:49:28
838,2,30,1,1090,68,1158,2024-08-30T08:16:13
839,5,20,1,520,32,552,2024-08-30T08:00:02
840,2,3,1,2180,136,2316,2024-08-30T09:19:49
841,7,23,1,1735,108,1843,2024-08-30T09:15:04
842,1,33,1,950,59,1009,2024-08-30T09:18:08
843,1,23,1,1110,69,1179,2024-08-30T09:42:35
844,10,35,1,625,39,664,2024-08-30T09:39:54
845,4,31,1,625,39,664,2024-08-30T09:47:33
846,6,2,1,0,0,0,2024-08-30T09:32:36
847,4,40,1,625,39,664,2024-08-30T09:54:21
848,4,11,1,0,0,0,2024-08-30T09:12:33
849,10,14,1,1045,65,1110,2024-08-30T09:40:04
850,4,12,1,465,29,494,2024-08-30T09:48:26
851,9,31,1,1785,112,1897,2024-08-30T09:44:47
852,1,17,1,625,39,664,2024-08-30T09:02:30
853,1,5,1,1300,81,1381,2024-08-30T09:46:21
854,2,34,1,1200,75,1275,2024-08-30T09:24:31
855,5,15,1,1625,102,1727,2024-08-30T09:26:01
856,6,38,1,650,41,691,2024-08-30T09:16:41
857,9,34,1,520,32,552,2024-08-30T09:26:17
858,1,24,1,1115,70,1185,2024-08-30T09:53:40
859,10,19,1,930,58,988,2024-08-30T09:33:49
860,7,39,1,1135,71,1206,2024-08-30T09:42:14
861,1,38,1,1205,75,1280,2024-08-30T09:15:39
862,1,2,1,1920,120,2040,2024-08-30T10:31:54
863,5,27,1,625,39,664,2024-08-30T10:06:19
864,2,13,1,625,39,664,2024-08-30T10:39:16
865,10,47,1,0,0,0,2024-08-30T10:49:34
866,9,4,1,580,36,616,2024-08-30T10:58:49
867,9,23,1,1250,78,1328,2024-08-30T10:54:37
868,4,31,1,950,59,1009,2024-08-30T10:37:05
869,4,15,1,650,41,691,2024-08-30T10:33:40
870,4,13,1,625,39,664,2024-08-30T10:11:15
871,9,50,1,650,41,691,2024-08-30T10:24:21
872,9,41,1,1135,71,1206,2024-08-30T10:29:54
873,5,7,1,580,36,616,2024-08-30T10:25:25
874,9,34,1,465,29,494,2024-08-30T10:35:56
875,3,22,1,1250,78,1328,2024-08-30T10:55:24
876,7,30,1,1345,84,1429,2024-08-30T10:39:20
877,2,39,1,1805,113,1918,2024-08-30T10:57:19
878,3,47,1,485,30,515,2024-08-30T10:42:27
879,8,14,1,625,39,664,2024-08-30T10:36:07
880,6,43,1,695,43,738,2024-08-30T10:56:33
881,3,26,1,930,58,988,2024-08-30T10:02:36
882,10,3,1,650,41,691,2024-08-30T10:13:36
883,4,27,1,970,61,1031,2024-08-30T10:58:34
884,5,17,1,930,58,988,2024-08-30T10:08:24
885,2,20,1,2750,172,2922,2024-08-30T10:11:03
886,10,13,1,1300,81,1381,2024-08-30T10:04:55
887,3,26,1,1735,108,1843,2024-08-30T10:41:47
888,7,14,1,950,59,1009,2024-08-30T10:42:07
889,3,21,1,600,38,638,2024-08-30T10:15:47
890,10,48,1,625,39,664,2024-08-30T10:54:59
891,6,19,1,1170,73,1243,2024-08-30T11:03:26
892,3,42,1,600,38,638,2024-08-30T11:05:57
893,6,8,1,600,38,638,2024-08-30T11:40:37
894,9,36,1,2180,136,2316,2024-08-30T11:07:36
895,7,8,1,1275,80,1355,2024-08-30T11:41:23
896,4,18,1,1945,122,2067,2024-08-30T11:17:49
897,4,23,1,1895,118,2013,2024-08-30T11:46:04
898,1,26,1,650,41,691,2024-08-30T11:08:09
899,1,6,1,1760,110,1870,2024-08-30T11:38:28
900,9,4,1,625,39,664,2024-08-30T11:00:35
901,8,29,1,1300,81,1381,2024-08-30T11:49:09
902,5,23,1,650,41,691,2024-08-30T11:43:37
903,9,26,1,1110,69,1179,2024-08-30T11:31:33
904,7,19,1,600,38,638,2024-08-30T11:52:29
905,8,1,1,625,39,664,2024-08-30T11:36:10
906,3,2,1,1045,65,1110,2024-08-30T11:34:31
907,9,23,1,1250,78,1328,2024-08-30T11:20:42
908,2,37,1,625,39,664,2024-08-30T11:05:21
909,2,45,1,1250,78,1328,2024-08-30T11:18:06
910,2,31,1,930,58,988,2024-08-30T11:30:46
911,9,6,1,485,30,515,2024-08-30T11:29:08
912,1,49,1,1740,109,1849,2024-08-30T11:39:33
913,3,7,1,1850,116,1966,2024-08-30T11:17:25
914,6,24,1,1850,116,1966,2024-08-30T11:33:51
915,8,17,1,485,30,515,2024-08-30T11:28:42
916,1,23,1,0,0,0,2024-08-30T11:22:24
917,4,1,1,465,29,494,2024-08-30T11:52:54
918,2,17,1,1300,81,1381,2024-08-30T11:09:54
919,2,3,1,1785,112,1897,2024-08-30T11:35:23
920,5,41,1,625,39,664,2024-08-30T12:38:24
921,5,17,1,1570,98,1668,2024-08-30T12:20:48
922,9,37,1,1085,68,1153,2024-08-30T12:34:32
923,3,5,1,580,36,616,2024-08-30T12:07:19
924,1,27,1,1275,80,1355,2024-08-30T12:19:18
925,8,4,1,625,39,664,2024-08-30T12:28:56
926,2,37,1,0,0,0,2024-08-30T12:43:16
927,6,49,1,1740,109,1849,2024-08-30T12:35:12
928,2,8,1,0,0,0,2024-08-30T12:52:54
929,1,42,1,465,29,494,2024-08-30T12:26:57
930,9,42,1,0,0,0,2024-08-30T12:42:44
931,5,7,1,1085,68,1153,2024-08-30T12:16:07
932,8,25,1,1275,80,1355,2024-08-30T12:14:29
933,10,41,1,1820,114,1934,2024-08-30T12:19:06
934,9,14,1,1180,74,1254,2024-08-30T12:25:27
935,3,35,1,1230,77,1307,2024-08-30T12:52:13
936,8,34,1,1135,71,1206,2024-08-30T12:58:37
937,4,34,1,1200,75,1275,2024-08-30T12:29:25
938,1,37,1,1895,118,2013,2024-08-30T12:24:38
939,4,49,1,1145,72,1217,2024-08-30T12:09:50
940,4,48,1,1510,94,1604,2024-08-30T12:02:40
941,10,8,1,985,62,1047,2024-08-30T12:56:09
942,3,17,1,0,0,0,2024-08-30T12:14:50
943,3,7,1,2850,178,3028,2024-08-30T12:35:20
944,1,29,1,625,39,664,2024-08-30T12:35:54
945,9,15,1,1300,81,1381,2024-08-30T12:12:30
946,9,23,1,1090,68,1158,2024-08-30T12:33:54
947,7,31,1,1715,107,1822,2024-08-30T12:46:15
948,7,42,1,2410,151,2561,2024-08-30T12:19:33
949,6,10,1,1145,72,1217,2024-08-30T13:13:15
950,2,28,1,1225,77,1302,2024-08-30T13:41:17
951,5,7,1,1160,72,1232,2024-08-30T13:42:32
952,2,17,1,1945,122,2067,2024-08-30T13:32:29
953,7,13,1,580,36,616,2024-08-30T13:10:16
954,5,14,1,650,41,691,2024-08-30T13:56:16
955,6,26,1,1145,72,1217,2024-08-30T13:08:49
956,3,35,1,650,41,691,2024-08-30T13:17:21
957,10,41,1,0,0,0,2024-08-30T13:26:39
958,4,13,1,485,30,515,2024-08-30T13:45:19
959,6,39,1,650,41,691,2024-08-30T13:57:21
960,2,3,1,1625,102,1727,2024-08-30T13:23:02
961,7,12,1,1740,109,1849,2024-08-30T13:16:39
962,9,10,1,1250,78,1328,2024-08-30T13:14:06
963,8,31,1,1225,77,1302,2024-08-30T13:54:40
964,3,24,1,1250,78,1328,2024-08-30T13:27:02
965,1,45,1,2290,143,2433,2024-08-30T13:11:46
966,1,50,1,2435,152,2587,2024-08-30T13:39:45
967,10,43,1,1205,75,1280,2024-08-30T13:07:03
968,5,28,1,465,29,494,2024-08-30T13:13:52
969,7,33,1,1145,72,1217,2024-08-30T13:09:31
970,6,47,1,0,0,0,2024-08-30T13:15:00
971,9,40,1,2380,149,2529,2024-08-30T13:50:34
972,10,15,1,1785,112,1897,2024-08-30T13:10:02
973,8,7,1,1645,103,1748,2024-08-30T13:44:55
974,8,7,1,465,29,494,2024-08-30T13:17:50
975,5,5,1,1205,75,1280,2024-08-30T13:34:08
976,6,16,1,625,39,664,2024-08-30T13:26:39
977,9,17,1,1065,67,1132,2024-08-30T13:30:49
978,9,15,1,1875,117,1992,2024-08-30T14:53:53
979,6,13,1,2245,140,2385,2024-08-30T14:26:08
980,1,13,1,625,39,664,2024-08-30T14:50:57
981,9,39,1,1320,82,1402,2024-08-30T14:38:53
982,7,9,1,1040,65,1105,2024-08-30T14:19:40
983,10,11,1,650,41,691,2024-08-30T14:01:40
984,9,42,1,1530,96,1626,2024-08-30T14:03:44
985,2,32,1,1300,81,1381,2024-08-30T14:36:11
986,9,26,1,580,36,616,2024-08-30T14:42:08
987,7,10,1,1065,67,1132,2024-08-30T14:27:47
988,4,32,1,625,39,664,2024-08-30T14:49:04
989,5,7,1,2230,139,2369,2024-08-30T14:50:26
990,1,48,1,1880,118,1998,2024-08-30T14:47:58
991,5,44,1,650,41,691,2024-08-30T14:56:01
992,10,39,1,1300,81,1381,2024-08-30T14:55:54
